system:time_start,O3_column_number_density
"Mar 14, 2021",0.189
"Mar 14, 2021",
"Mar 15, 2021",
"Mar 15, 2021",0.192
"Mar 15, 2021",
"Mar 15, 2021",0.195
"Mar 15, 2021",
"Mar 16, 2021",
"Mar 16, 2021",0.194
"Mar 16, 2021",0.198
"Mar 16, 2021",
"Mar 17, 2021",0.195
"Mar 17, 2021",
"Mar 17, 2021",0.209
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 18, 2021",
"Mar 18, 2021",0.208
"Mar 18, 2021",0.208
"Mar 18, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021",0.184
"Mar 19, 2021",0.187
"Mar 19, 2021",
"Mar 20, 2021",
"Mar 20, 2021",0.169
"Mar 20, 2021",
"Mar 20, 2021",0.166
"Mar 20, 2021",
"Mar 21, 2021",0.187
"Mar 21, 2021",
"Mar 21, 2021",0.185
"Mar 21, 2021",
"Mar 22, 2021",
"Mar 22, 2021",
"Mar 22, 2021",0.188
"Mar 22, 2021",0.184
"Mar 22, 2021",
"Mar 23, 2021",
"Mar 23, 2021",0.151
"Mar 23, 2021",0.151
"Mar 23, 2021",
"Mar 24, 2021",0.151
"Mar 24, 2021",0.147
"Mar 24, 2021",
"Mar 24, 2021",0.15
"Mar 24, 2021",
"Mar 25, 2021",0.17
"Mar 25, 2021",
"Mar 25, 2021",0.177
"Mar 25, 2021",
"Mar 26, 2021",
"Mar 26, 2021",
"Mar 26, 2021",0.174
"Mar 26, 2021",0.17
"Mar 26, 2021",
"Mar 27, 2021",
"Mar 27, 2021",0.156
"Mar 27, 2021",0.157
"Mar 27, 2021",
"Mar 28, 2021",0.164
"Mar 28, 2021",0.166
"Mar 28, 2021",
"Mar 28, 2021",
"Mar 29, 2021",0.18
"Mar 29, 2021",
"Mar 29, 2021",0.175
"Mar 29, 2021",
"Mar 29, 2021",0.172
"Mar 30, 2021",
"Mar 30, 2021",
"Mar 30, 2021",0.163
"Mar 30, 2021",0.169
"Mar 30, 2021",
"Mar 31, 2021",
"Mar 31, 2021",
"Mar 31, 2021",0.169
"Mar 31, 2021",0.169
"Mar 31, 2021",
"Apr 1, 2021",
"Apr 1, 2021",0.197
"Apr 1, 2021",0.194
"Apr 1, 2021",
"Apr 1, 2021",
"Apr 2, 2021",
"Apr 2, 2021",0.187
"Apr 2, 2021",
"Apr 2, 2021",0.194
"Apr 2, 2021",
"Apr 2, 2021",
"Apr 3, 2021",
"Apr 3, 2021",
"Apr 3, 2021",0.192
"Apr 3, 2021",
"Apr 3, 2021",0.195
"Apr 3, 2021",
"Apr 4, 2021",
"Apr 4, 2021",
"Apr 4, 2021",
"Apr 4, 2021",
"Apr 4, 2021",0.173
"Apr 4, 2021",0.173
"Apr 4, 2021",
"Apr 5, 2021",
"Apr 5, 2021",
"Apr 5, 2021",0.188
"Apr 5, 2021",
"Apr 5, 2021",0.192
"Apr 5, 2021",
"Apr 5, 2021",
"Apr 6, 2021",0.209
"Apr 6, 2021",
"Apr 6, 2021",0.195
"Apr 6, 2021",
"Apr 6, 2021",
"Apr 7, 2021",
"Apr 7, 2021",
"Apr 7, 2021",
"Apr 7, 2021",0.211
"Apr 7, 2021",0.214
"Apr 7, 2021",
"Apr 8, 2021",
"Apr 8, 2021",0.21
"Apr 8, 2021",
"Apr 8, 2021",0.209
"Apr 8, 2021",
"Apr 8, 2021",
"Apr 8, 2021",
"Apr 9, 2021",
"Apr 9, 2021",0.179
"Apr 9, 2021",
"Apr 9, 2021",0.178
"Apr 9, 2021",0.177
"Apr 9, 2021",
"Apr 9, 2021",
"Apr 10, 2021",
"Apr 10, 2021",
"Apr 10, 2021",
"Apr 10, 2021",
"Apr 10, 2021",0.205
"Apr 10, 2021",0.21
"Apr 10, 2021",
"Apr 10, 2021",
"Apr 11, 2021",
"Apr 11, 2021",
"Apr 11, 2021",0.182
"Apr 11, 2021",0.183
"Apr 11, 2021",
"Apr 11, 2021",
"Apr 12, 2021",
"Apr 12, 2021",0.165
"Apr 12, 2021",
"Apr 12, 2021",0.168
"Apr 12, 2021",
"Apr 12, 2021",
"Apr 12, 2021",
"Apr 13, 2021",
"Apr 13, 2021",0.166
"Apr 13, 2021",0.171
"Apr 13, 2021",
"Apr 14, 2021",
"Apr 14, 2021",0.177
"Apr 14, 2021",0.18
"Apr 14, 2021",
"Apr 14, 2021",0.18
"Apr 14, 2021",
"Apr 14, 2021",
"Apr 15, 2021",
"Apr 15, 2021",
"Apr 15, 2021",
"Apr 15, 2021",0.166
"Apr 15, 2021",
"Apr 15, 2021",0.165
"Apr 15, 2021",
"Apr 16, 2021",
"Apr 16, 2021",
"Apr 16, 2021",
"Apr 16, 2021",
"Apr 16, 2021",
"Apr 16, 2021",0.159
"Apr 16, 2021",0.161
"Apr 16, 2021",
"Apr 16, 2021",
"Apr 16, 2021",
"Apr 17, 2021",
"Apr 17, 2021",
"Apr 17, 2021",
"Apr 17, 2021",0.153
"Apr 17, 2021",0.157
"Apr 17, 2021",
"Apr 17, 2021",
"Apr 17, 2021",
"Apr 18, 2021",
"Apr 18, 2021",
"Apr 18, 2021",0.154
"Apr 18, 2021",0.157
"Apr 18, 2021",
"Apr 18, 2021",
"Apr 18, 2021",
"Apr 19, 2021",
"Apr 19, 2021",0.156
"Apr 19, 2021",0.16
"Apr 19, 2021",
"Apr 19, 2021",
"Apr 19, 2021",
"Apr 19, 2021",
"Apr 20, 2021",
"Apr 20, 2021",
"Apr 20, 2021",
"Apr 20, 2021",
"Apr 20, 2021",0.162
"Apr 20, 2021",
"Apr 20, 2021",0.162
"Apr 20, 2021",
"Apr 21, 2021",
"Apr 21, 2021",
"Apr 21, 2021",
"Apr 21, 2021",
"Apr 21, 2021",
"Apr 21, 2021",
"Apr 21, 2021",0.185
"Apr 21, 2021",0.183
"Apr 21, 2021",
"Apr 22, 2021",
"Apr 22, 2021",
"Apr 22, 2021",
"Apr 22, 2021",0.163
"Apr 22, 2021",0.171
"Apr 22, 2021",
"Apr 22, 2021",
"Apr 23, 2021",0.205
"Apr 23, 2021",0.209
"Apr 23, 2021",
"Apr 23, 2021",
"Apr 24, 2021",
"Apr 24, 2021",0.209
"Apr 24, 2021",0.216
"Apr 24, 2021",
"Apr 24, 2021",
"Apr 24, 2021",
"Apr 24, 2021",
"Apr 25, 2021",
"Apr 25, 2021",
"Apr 25, 2021",
"Apr 25, 2021",0.213
"Apr 25, 2021",0.217
"Apr 25, 2021",0.215
"Apr 26, 2021",
"Apr 26, 2021",
"Apr 26, 2021",
"Apr 26, 2021",
"Apr 26, 2021",0.203
"Apr 26, 2021",0.201
"Apr 26, 2021",
"Apr 26, 2021",
"Apr 26, 2021",
"Apr 27, 2021",
"Apr 27, 2021",0.186
"Apr 27, 2021",
"Apr 27, 2021",0.184
"Apr 27, 2021",
"Apr 27, 2021",
"Apr 28, 2021",
"Apr 28, 2021",
"Apr 28, 2021",0.193
"Apr 28, 2021",
"Apr 28, 2021",0.193
"Apr 28, 2021",
"Apr 28, 2021",
"Apr 29, 2021",
"Apr 29, 2021",
"Apr 29, 2021",
"Apr 29, 2021",
"Apr 29, 2021",0.205
"Apr 29, 2021",0.205
"Apr 29, 2021",
"Apr 29, 2021",
"Apr 30, 2021",
"Apr 30, 2021",
"Apr 30, 2021",
"Apr 30, 2021",0.191
"Apr 30, 2021",0.193
"Apr 30, 2021",0.193
"Apr 30, 2021",
"May 1, 2021",
"May 1, 2021",
"May 1, 2021",
"May 1, 2021",0.169
"May 1, 2021",
"May 1, 2021",0.169
"May 1, 2021",
"May 2, 2021",
"May 2, 2021",
"May 2, 2021",
"May 2, 2021",
"May 2, 2021",0.18
"May 2, 2021",
"May 2, 2021",0.182
"May 2, 2021",
"May 2, 2021",
"May 3, 2021",
"May 3, 2021",
"May 3, 2021",
"May 3, 2021",
"May 3, 2021",
"May 3, 2021",0.17
"May 3, 2021",0.175
"May 3, 2021",
"May 3, 2021",
"May 3, 2021",
"May 4, 2021",
"May 4, 2021",
"May 4, 2021",
"May 4, 2021",0.188
"May 4, 2021",0.192
"May 4, 2021",
"May 4, 2021",
"May 4, 2021",
"May 5, 2021",
"May 5, 2021",0.167
"May 5, 2021",0.177
"May 5, 2021",0.184
"May 5, 2021",
"May 5, 2021",
"May 5, 2021",
"May 5, 2021",
"May 6, 2021",
"May 6, 2021",
"May 6, 2021",
"May 6, 2021",
"May 6, 2021",
"May 6, 2021",0.214
"May 6, 2021",
"May 6, 2021",0.217
"May 6, 2021",
"May 7, 2021",
"May 7, 2021",
"May 7, 2021",
"May 7, 2021",
"May 7, 2021",
"May 7, 2021",0.219
"May 7, 2021",0.216
"May 7, 2021",
"May 7, 2021",
"May 8, 2021",
"May 8, 2021",
"May 8, 2021",
"May 8, 2021",0.222
"May 8, 2021",0.216
"May 8, 2021",
"May 8, 2021",
"May 8, 2021",
"May 9, 2021",
"May 9, 2021",
"May 9, 2021",0.188
"May 9, 2021",0.187
"May 9, 2021",
"May 9, 2021",
"May 10, 2021",
"May 10, 2021",
"May 10, 2021",0.179
"May 10, 2021",
"May 10, 2021",0.146
"May 10, 2021",0.145
"May 10, 2021",
"May 10, 2021",
"May 10, 2021",
"May 10, 2021",
"May 11, 2021",0.152
"May 11, 2021",
"May 11, 2021",
"May 11, 2021",0.143
"May 11, 2021",0.144
"May 11, 2021",0.146
"May 12, 2021",
"May 12, 2021",
"May 12, 2021",
"May 12, 2021",0.144
"May 12, 2021",0.146
"May 12, 2021",
"May 12, 2021",
"May 12, 2021",
"May 13, 2021",
"May 13, 2021",
"May 13, 2021",
"May 13, 2021",0.153
"May 13, 2021",
"May 13, 2021",0.154
"May 13, 2021",
"May 13, 2021",
"May 13, 2021",
"May 14, 2021",
"May 14, 2021",
"May 14, 2021",0.18
"May 14, 2021",
"May 14, 2021",0.17
"May 14, 2021",
"May 14, 2021",
"May 14, 2021",
"May 15, 2021",
"May 15, 2021",0.157
"May 15, 2021",
"May 15, 2021",
"May 15, 2021",0.154
"May 15, 2021",0.153
"May 15, 2021",
"May 15, 2021",
"May 16, 2021",
"May 16, 2021",0.151
"May 16, 2021",
"May 16, 2021",
"May 16, 2021",0.15
"May 16, 2021",0.153
"May 16, 2021",0.154
"May 16, 2021",
"May 17, 2021",
"May 17, 2021",
"May 17, 2021",0.146
"May 17, 2021",
"May 17, 2021",0.16
"May 17, 2021",
"May 17, 2021",0.156
"May 17, 2021",
"May 18, 2021",
"May 18, 2021",
"May 18, 2021",
"May 18, 2021",
"May 18, 2021",
"May 18, 2021",0.154
"May 18, 2021",
"May 18, 2021",
"May 18, 2021",0.152
"May 19, 2021",
"May 19, 2021",
"May 19, 2021",0.152
"May 19, 2021",
"May 19, 2021",
"May 19, 2021",
"May 20, 2021",
"May 20, 2021",
"May 20, 2021",
"May 20, 2021",0.138
"May 20, 2021",0.141
"May 20, 2021",
"May 20, 2021",
"May 20, 2021",
"May 20, 2021",
"May 21, 2021",
"May 21, 2021",
"May 21, 2021",0.142
"May 21, 2021",
"May 21, 2021",0.151
"May 21, 2021",0.158
"May 21, 2021",
"May 21, 2021",
"May 21, 2021",
"May 21, 2021",
"May 22, 2021",0.148
"May 22, 2021",
"May 22, 2021",
"May 22, 2021",
"May 22, 2021",
"May 22, 2021",0.158
"May 22, 2021",0.156
"May 23, 2021",
"May 23, 2021",0.144
"May 23, 2021",
"May 23, 2021",
"May 23, 2021",
"May 23, 2021",0.162
"May 23, 2021",0.164
"May 23, 2021",
"May 23, 2021",
"May 24, 2021",
"May 24, 2021",
"May 24, 2021",
"May 24, 2021",0.154
"May 24, 2021",
"May 24, 2021",0.153
"May 24, 2021",
"May 24, 2021",
"May 24, 2021",
"May 25, 2021",
"May 25, 2021",
"May 25, 2021",
"May 25, 2021",
"May 25, 2021",
"May 25, 2021",0.154
"May 25, 2021",0.157
"May 25, 2021",
"May 26, 2021",
"May 26, 2021",0.15
"May 26, 2021",
"May 26, 2021",
"May 26, 2021",0.147
"May 26, 2021",0.151
"May 26, 2021",
"May 27, 2021",
"May 27, 2021",
"May 27, 2021",
"May 27, 2021",0.153
"May 27, 2021",0.17
"May 27, 2021",0.178
"May 27, 2021",
"May 27, 2021",0.175
"May 27, 2021",
"May 28, 2021",
"May 28, 2021",
"May 28, 2021",0.158
"May 28, 2021",0.16
"May 28, 2021",
"May 28, 2021",0.158
"May 28, 2021",
"May 29, 2021",0.148
"May 29, 2021",
"May 29, 2021",0.169
"May 29, 2021",
"May 29, 2021",0.172
"May 29, 2021",
"May 29, 2021",
"May 29, 2021",
"May 30, 2021",
"May 30, 2021",
"May 30, 2021",
"May 30, 2021",
"May 30, 2021",0.159
"May 30, 2021",0.161
"May 30, 2021",
"May 30, 2021",
"May 30, 2021",
"May 31, 2021",
"May 31, 2021",
"May 31, 2021",0.162
"May 31, 2021",0.164
"May 31, 2021",
"May 31, 2021",
"Jun 1, 2021",
"Jun 1, 2021",
"Jun 1, 2021",
"Jun 1, 2021",0.164
"Jun 1, 2021",0.156
"Jun 1, 2021",0.157
"Jun 1, 2021",
"Jun 1, 2021",0.156
"Jun 1, 2021",
"Jun 1, 2021",
"Jun 2, 2021",
"Jun 2, 2021",
"Jun 2, 2021",0.15
"Jun 2, 2021",
"Jun 2, 2021",0.156
"Jun 2, 2021",
"Jun 2, 2021",
"Jun 2, 2021",0.16
"Jun 2, 2021",
"Jun 3, 2021",
"Jun 3, 2021",0.152
"Jun 3, 2021",
"Jun 3, 2021",
"Jun 3, 2021",
"Jun 3, 2021",0.151
"Jun 3, 2021",0.152
"Jun 3, 2021",
"Jun 3, 2021",
"Jun 3, 2021",
"Jun 4, 2021",0.144
"Jun 4, 2021",
"Jun 4, 2021",
"Jun 4, 2021",0.15
"Jun 4, 2021",0.155
"Jun 4, 2021",
"Jun 4, 2021",
"Jun 5, 2021",
"Jun 5, 2021",
"Jun 5, 2021",
"Jun 5, 2021",
"Jun 5, 2021",0.149
"Jun 5, 2021",0.15
"Jun 5, 2021",
"Jun 5, 2021",
"Jun 5, 2021",
"Jun 5, 2021",
"Jun 6, 2021",
"Jun 6, 2021",
"Jun 6, 2021",0.15
"Jun 6, 2021",0.154
"Jun 6, 2021",
"Jun 6, 2021",0.156
"Jun 6, 2021",
"Jun 6, 2021",0.15
"Jun 6, 2021",
"Jun 7, 2021",
"Jun 7, 2021",0.147
"Jun 7, 2021",
"Jun 7, 2021",
"Jun 7, 2021",
"Jun 7, 2021",0.153
"Jun 7, 2021",0.153
"Jun 7, 2021",
"Jun 7, 2021",
"Jun 8, 2021",
"Jun 8, 2021",0.144
"Jun 8, 2021",
"Jun 8, 2021",
"Jun 8, 2021",
"Jun 8, 2021",
"Jun 8, 2021",0.152
"Jun 8, 2021",0.152
"Jun 8, 2021",
"Jun 8, 2021",
"Jun 9, 2021",
"Jun 9, 2021",0.135
"Jun 9, 2021",
"Jun 9, 2021",0.148
"Jun 9, 2021",0.148
"Jun 9, 2021",
"Jun 9, 2021",
"Jun 9, 2021",
"Jun 10, 2021",
"Jun 10, 2021",
"Jun 10, 2021",
"Jun 10, 2021",0.15
"Jun 10, 2021",
"Jun 10, 2021",0.153
"Jun 10, 2021",
"Jun 10, 2021",
"Jun 11, 2021",
"Jun 11, 2021",0.149
"Jun 11, 2021",
"Jun 11, 2021",
"Jun 11, 2021",0.159
"Jun 11, 2021",0.161
"Jun 11, 2021",
"Jun 12, 2021",
"Jun 12, 2021",0.148
"Jun 12, 2021",
"Jun 12, 2021",0.15
"Jun 12, 2021",0.152
"Jun 12, 2021",0.151
"Jun 12, 2021",
"Jun 13, 2021",
"Jun 13, 2021",
"Jun 13, 2021",
"Jun 13, 2021",0.147
"Jun 13, 2021",
"Jun 13, 2021",0.166
"Jun 13, 2021",
"Jun 13, 2021",0.166
"Jun 13, 2021",
"Jun 13, 2021",
"Jun 14, 2021",
"Jun 14, 2021",0.141
"Jun 14, 2021",
"Jun 14, 2021",
"Jun 14, 2021",0.137
"Jun 14, 2021",
"Jun 14, 2021",0.14
"Jun 15, 2021",0.149
"Jun 15, 2021",
"Jun 15, 2021",
"Jun 15, 2021",0.156
"Jun 15, 2021",
"Jun 15, 2021",
"Jun 16, 2021",
"Jun 16, 2021",0.144
"Jun 16, 2021",0.139
"Jun 16, 2021",0.14
"Jun 16, 2021",
"Jun 16, 2021",
"Jun 16, 2021",
"Jun 17, 2021",0.138
"Jun 17, 2021",
"Jun 17, 2021",0.137
"Jun 17, 2021",0.138
"Jun 17, 2021",
"Jun 17, 2021",0.139
"Jun 17, 2021",
"Jun 18, 2021",
"Jun 18, 2021",
"Jun 18, 2021",
"Jun 18, 2021",
"Jun 18, 2021",0.138
"Jun 18, 2021",0.14
"Jun 18, 2021",
"Jun 18, 2021",
"Jun 19, 2021",
"Jun 19, 2021",0.138
"Jun 19, 2021",
"Jun 19, 2021",
"Jun 19, 2021",0.138
"Jun 19, 2021",0.14
"Jun 19, 2021",
"Jun 19, 2021",
"Jun 19, 2021",
"Jun 20, 2021",
"Jun 20, 2021",0.136
"Jun 20, 2021",0.141
"Jun 20, 2021",0.144
"Jun 20, 2021",
"Jun 20, 2021",
"Jun 20, 2021",
"Jun 21, 2021",
"Jun 21, 2021",
"Jun 21, 2021",
"Jun 21, 2021",0.138
"Jun 21, 2021",
"Jun 21, 2021",0.139
"Jun 21, 2021",
"Jun 21, 2021",
"Jun 21, 2021",
"Jun 21, 2021",
"Jun 22, 2021",
"Jun 22, 2021",
"Jun 22, 2021",0.132
"Jun 22, 2021",0.131
"Jun 22, 2021",
"Jun 22, 2021",0.133
"Jun 22, 2021",
"Jun 22, 2021",
"Jun 22, 2021",0.135
"Jun 22, 2021",
"Jun 23, 2021",
"Jun 23, 2021",0.132
"Jun 23, 2021",
"Jun 23, 2021",
"Jun 23, 2021",
"Jun 23, 2021",0.131
"Jun 23, 2021",0.132
"Jun 23, 2021",
"Jun 23, 2021",
"Jun 24, 2021",
"Jun 24, 2021",0.134
"Jun 24, 2021",
"Jun 24, 2021",
"Jun 24, 2021",
"Jun 24, 2021",
"Jun 24, 2021",0.141
"Jun 24, 2021",0.139
"Jun 24, 2021",
"Jun 24, 2021",
"Jun 25, 2021",0.131
"Jun 25, 2021",0.133
"Jun 25, 2021",
"Jun 25, 2021",0.133
"Jun 25, 2021",0.132
"Jun 25, 2021",
"Jun 25, 2021",
"Jun 25, 2021",
"Jun 26, 2021",
"Jun 26, 2021",
"Jun 26, 2021",
"Jun 26, 2021",0.138
"Jun 26, 2021",
"Jun 26, 2021",0.14
"Jun 26, 2021",
"Jun 26, 2021",
"Jun 26, 2021",
"Jun 27, 2021",
"Jun 27, 2021",0.14
"Jun 27, 2021",
"Jun 27, 2021",0.137
"Jun 27, 2021",
"Jun 27, 2021",0.141
"Jun 27, 2021",
"Jun 28, 2021",
"Jun 28, 2021",0.134
"Jun 28, 2021",
"Jun 28, 2021",
"Jun 28, 2021",0.136
"Jun 28, 2021",0.14
"Jun 28, 2021",0.14
"Jun 28, 2021",
"Jun 29, 2021",
"Jun 29, 2021",
"Jun 29, 2021",0.135
"Jun 29, 2021",0.137
"Jun 29, 2021",
"Jun 29, 2021",
"Jun 30, 2021",
"Jun 30, 2021",
"Jun 30, 2021",0.129
"Jun 30, 2021",
"Jun 30, 2021",0.136
"Jun 30, 2021",
"Jun 30, 2021",0.138
"Jun 30, 2021",
"Jun 30, 2021",
"Jun 30, 2021",
"Jul 1, 2021",0.135
