system:time_start,O3_column_number_density
"Mar 3, 2020",0.2
"Mar 3, 2020",0.195
"Mar 3, 2020",
"Mar 4, 2020",
"Mar 4, 2020",0.205
"Mar 4, 2020",0.222
"Mar 4, 2020",
"Mar 5, 2020",0.173
"Mar 5, 2020",0.174
"Mar 5, 2020",
"Mar 5, 2020",0.172
"Mar 5, 2020",
"Mar 6, 2020",
"Mar 6, 2020",0.195
"Mar 6, 2020",
"Mar 6, 2020",0.19
"Mar 7, 2020",
"Mar 7, 2020",
"Mar 7, 2020",0.209
"Mar 7, 2020",0.207
"Mar 7, 2020",
"Mar 8, 2020",
"Mar 8, 2020",0.182
"Mar 8, 2020",0.184
"Mar 8, 2020",
"Mar 8, 2020",
"Mar 9, 2020",0.18
"Mar 9, 2020",0.177
"Mar 9, 2020",
"Mar 9, 2020",
"Mar 10, 2020",
"Mar 10, 2020",0.204
"Mar 10, 2020",0.2
"Mar 10, 2020",
"Mar 10, 2020",0.201
"Mar 10, 2020",
"Mar 11, 2020",0.169
"Mar 11, 2020",0.171
"Mar 11, 2020",
"Mar 12, 2020",
"Mar 12, 2020",0.185
"Mar 12, 2020",
"Mar 12, 2020",0.183
"Mar 12, 2020",
"Mar 13, 2020",0.207
"Mar 13, 2020",
"Mar 13, 2020",0.203
"Mar 13, 2020",
"Mar 14, 2020",0.208
"Mar 14, 2020",0.209
"Mar 14, 2020",
"Mar 15, 2020",0.175
"Mar 15, 2020",0.177
"Mar 15, 2020",
"Mar 15, 2020",
"Mar 15, 2020",
"Mar 16, 2020",
"Mar 16, 2020",0.187
"Mar 16, 2020",
"Mar 16, 2020",0.183
"Mar 17, 2020",
"Mar 17, 2020",
"Mar 17, 2020",0.16
"Mar 17, 2020",0.161
"Mar 17, 2020",
"Mar 18, 2020",
"Mar 18, 2020",0.171
"Mar 18, 2020",0.172
"Mar 18, 2020",
"Mar 18, 2020",
"Mar 19, 2020",0.201
"Mar 19, 2020",0.202
"Mar 19, 2020",
"Mar 19, 2020",
"Mar 20, 2020",0.193
"Mar 20, 2020",
"Mar 20, 2020",0.194
"Mar 20, 2020",
"Mar 20, 2020",
"Mar 20, 2020",
"Mar 21, 2020",
"Mar 21, 2020",0.199
"Mar 21, 2020",0.207
"Mar 21, 2020",0.198
"Mar 22, 2020",
"Mar 22, 2020",
"Mar 22, 2020",0.199
"Mar 22, 2020",0.202
"Mar 22, 2020",
"Mar 23, 2020",
"Mar 23, 2020",0.196
"Mar 23, 2020",
"Mar 23, 2020",0.197
"Mar 23, 2020",
"Mar 24, 2020",0.179
"Mar 24, 2020",
"Mar 24, 2020",0.177
"Mar 24, 2020",
"Mar 25, 2020",
"Mar 25, 2020",0.157
"Mar 25, 2020",0.159
"Mar 25, 2020",
"Mar 26, 2020",
"Mar 26, 2020",0.162
"Mar 26, 2020",0.163
"Mar 26, 2020",0.164
"Mar 26, 2020",
"Mar 27, 2020",
"Mar 27, 2020",0.163
"Mar 27, 2020",
"Mar 27, 2020",0.166
"Mar 27, 2020",
"Mar 28, 2020",0.172
"Mar 28, 2020",
"Mar 28, 2020",0.175
"Mar 28, 2020",
"Mar 29, 2020",
"Mar 29, 2020",
"Mar 29, 2020",0.188
"Mar 29, 2020",0.189
"Mar 29, 2020",
"Mar 30, 2020",
"Mar 30, 2020",0.177
"Mar 30, 2020",0.18
"Mar 30, 2020",
"Mar 31, 2020",0.151
"Mar 31, 2020",0.151
"Mar 31, 2020",
"Mar 31, 2020",
"Apr 1, 2020",
"Apr 1, 2020",0.163
"Apr 1, 2020",
"Apr 1, 2020",0.157
"Apr 1, 2020",
"Apr 2, 2020",
"Apr 2, 2020",
"Apr 2, 2020",
"Apr 2, 2020",0.157
"Apr 2, 2020",0.16
"Apr 2, 2020",
"Apr 2, 2020",
"Apr 3, 2020",
"Apr 3, 2020",
"Apr 3, 2020",
"Apr 3, 2020",0.208
"Apr 3, 2020",0.199
"Apr 3, 2020",
"Apr 3, 2020",
"Apr 3, 2020",
"Apr 4, 2020",
"Apr 4, 2020",
"Apr 4, 2020",0.157
"Apr 4, 2020",0.153
"Apr 4, 2020",
"Apr 4, 2020",
"Apr 4, 2020",
"Apr 5, 2020",
"Apr 5, 2020",0.139
"Apr 5, 2020",0.14
"Apr 5, 2020",
"Apr 5, 2020",
"Apr 5, 2020",
"Apr 6, 2020",
"Apr 6, 2020",
"Apr 6, 2020",0.124
"Apr 6, 2020",0.126
"Apr 6, 2020",
"Apr 6, 2020",0.125
"Apr 6, 2020",
"Apr 6, 2020",
"Apr 7, 2020",
"Apr 7, 2020",
"Apr 7, 2020",
"Apr 7, 2020",
"Apr 7, 2020",
"Apr 7, 2020",0.139
"Apr 7, 2020",0.141
"Apr 7, 2020",
"Apr 8, 2020",
"Apr 8, 2020",
"Apr 8, 2020",
"Apr 8, 2020",0.156
"Apr 8, 2020",0.16
"Apr 8, 2020",
"Apr 8, 2020",
"Apr 9, 2020",
"Apr 9, 2020",0.15
"Apr 9, 2020",
"Apr 9, 2020",0.155
"Apr 9, 2020",
"Apr 9, 2020",
"Apr 10, 2020",
"Apr 10, 2020",
"Apr 10, 2020",0.139
"Apr 10, 2020",0.142
"Apr 10, 2020",
"Apr 10, 2020",
"Apr 10, 2020",
"Apr 11, 2020",
"Apr 11, 2020",
"Apr 11, 2020",
"Apr 11, 2020",0.128
"Apr 11, 2020",0.13
"Apr 11, 2020",0.128
"Apr 12, 2020",
"Apr 12, 2020",
"Apr 12, 2020",
"Apr 12, 2020",0.116
"Apr 12, 2020",0.115
"Apr 12, 2020",
"Apr 13, 2020",
"Apr 13, 2020",
"Apr 13, 2020",
"Apr 13, 2020",0.139
"Apr 13, 2020",
"Apr 13, 2020",0.143
"Apr 13, 2020",
"Apr 13, 2020",
"Apr 14, 2020",
"Apr 14, 2020",0.143
"Apr 14, 2020",
"Apr 14, 2020",0.146
"Apr 14, 2020",
"Apr 14, 2020",
"Apr 15, 2020",
"Apr 15, 2020",
"Apr 15, 2020",
"Apr 15, 2020",
"Apr 15, 2020",0.16
"Apr 15, 2020",0.173
"Apr 15, 2020",
"Apr 16, 2020",
"Apr 16, 2020",
"Apr 16, 2020",
"Apr 16, 2020",0.177
"Apr 16, 2020",0.181
"Apr 16, 2020",
"Apr 16, 2020",
"Apr 17, 2020",
"Apr 17, 2020",
"Apr 17, 2020",
"Apr 17, 2020",0.17
"Apr 17, 2020",
"Apr 17, 2020",0.158
"Apr 17, 2020",
"Apr 17, 2020",
"Apr 18, 2020",
"Apr 18, 2020",
"Apr 18, 2020",
"Apr 18, 2020",0.155
"Apr 18, 2020",
"Apr 18, 2020",0.155
"Apr 18, 2020",
"Apr 19, 2020",
"Apr 19, 2020",
"Apr 19, 2020",
"Apr 19, 2020",
"Apr 19, 2020",0.154
"Apr 19, 2020",0.153
"Apr 19, 2020",
"Apr 19, 2020",
"Apr 19, 2020",
"Apr 20, 2020",
"Apr 20, 2020",
"Apr 20, 2020",0.151
"Apr 20, 2020",0.153
"Apr 20, 2020",
"Apr 20, 2020",
"Apr 20, 2020",
"Apr 21, 2020",
"Apr 21, 2020",0.149
"Apr 21, 2020",0.149
"Apr 21, 2020",
"Apr 21, 2020",
"Apr 21, 2020",
"Apr 22, 2020",
"Apr 22, 2020",
"Apr 22, 2020",
"Apr 22, 2020",0.167
"Apr 22, 2020",0.173
"Apr 22, 2020",
"Apr 22, 2020",0.173
"Apr 22, 2020",
"Apr 22, 2020",
"Apr 23, 2020",
"Apr 23, 2020",
"Apr 23, 2020",
"Apr 23, 2020",
"Apr 23, 2020",
"Apr 23, 2020",
"Apr 23, 2020",0.176
"Apr 23, 2020",0.177
"Apr 23, 2020",
"Apr 23, 2020",
"Apr 24, 2020",
"Apr 24, 2020",
"Apr 24, 2020",
"Apr 24, 2020",0.169
"Apr 24, 2020",0.173
"Apr 24, 2020",
"Apr 24, 2020",
"Apr 25, 2020",
"Apr 25, 2020",
"Apr 25, 2020",0.172
"Apr 25, 2020",
"Apr 25, 2020",0.175
"Apr 25, 2020",
"Apr 25, 2020",
"Apr 26, 2020",
"Apr 26, 2020",
"Apr 26, 2020",
"Apr 26, 2020",0.171
"Apr 26, 2020",0.174
"Apr 26, 2020",
"Apr 26, 2020",
"Apr 26, 2020",
"Apr 26, 2020",
"Apr 27, 2020",
"Apr 27, 2020",
"Apr 27, 2020",
"Apr 27, 2020",
"Apr 27, 2020",0.17
"Apr 27, 2020",0.175
"Apr 27, 2020",0.172
"Apr 28, 2020",
"Apr 28, 2020",
"Apr 28, 2020",
"Apr 28, 2020",
"Apr 28, 2020",0.17
"Apr 28, 2020",0.166
"Apr 28, 2020",
"Apr 28, 2020",
"Apr 29, 2020",
"Apr 29, 2020",
"Apr 29, 2020",
"Apr 29, 2020",0.177
"Apr 29, 2020",
"Apr 29, 2020",0.175
"Apr 29, 2020",
"Apr 29, 2020",
"Apr 30, 2020",
"Apr 30, 2020",
"Apr 30, 2020",0.162
"Apr 30, 2020",
"Apr 30, 2020",0.163
"Apr 30, 2020",
"Apr 30, 2020",
"Apr 30, 2020",
"May 1, 2020",
"May 1, 2020",
"May 1, 2020",
"May 1, 2020",
"May 1, 2020",0.159
"May 1, 2020",0.161
"May 1, 2020",
"May 1, 2020",
"May 1, 2020",
"May 2, 2020",
"May 2, 2020",
"May 2, 2020",
"May 2, 2020",0.164
"May 2, 2020",0.17
"May 2, 2020",
"May 2, 2020",
"May 2, 2020",
"May 3, 2020",
"May 3, 2020",
"May 3, 2020",
"May 3, 2020",
"May 3, 2020",0.172
"May 3, 2020",
"May 3, 2020",0.17
"May 3, 2020",
"May 3, 2020",
"May 4, 2020",
"May 4, 2020",
"May 4, 2020",
"May 4, 2020",
"May 4, 2020",0.176
"May 4, 2020",
"May 4, 2020",0.174
"May 5, 2020",
"May 5, 2020",
"May 5, 2020",
"May 5, 2020",
"May 5, 2020",
"May 5, 2020",0.178
"May 5, 2020",0.179
"May 5, 2020",
"May 6, 2020",
"May 6, 2020",
"May 6, 2020",
"May 6, 2020",
"May 6, 2020",
"May 6, 2020",0.175
"May 6, 2020",0.18
"May 6, 2020",
"May 7, 2020",0.174
"May 7, 2020",
"May 7, 2020",
"May 7, 2020",0.175
"May 7, 2020",0.175
"May 7, 2020",
"May 7, 2020",
"May 7, 2020",
"May 8, 2020",
"May 8, 2020",0.162
"May 8, 2020",0.167
"May 8, 2020",
"May 8, 2020",0.167
"May 8, 2020",
"May 9, 2020",
"May 9, 2020",
"May 9, 2020",0.162
"May 9, 2020",
"May 9, 2020",0.165
"May 9, 2020",
"May 9, 2020",
"May 10, 2020",
"May 10, 2020",
"May 10, 2020",
"May 10, 2020",
"May 10, 2020",
"May 10, 2020",0.165
"May 10, 2020",0.166
"May 10, 2020",
"May 10, 2020",
"May 10, 2020",
"May 11, 2020",
"May 11, 2020",
"May 11, 2020",
"May 11, 2020",
"May 11, 2020",
"May 11, 2020",0.169
"May 11, 2020",0.173
"May 11, 2020",
"May 11, 2020",
"May 12, 2020",
"May 12, 2020",0.18
"May 12, 2020",0.179
"May 12, 2020",0.19
"May 12, 2020",
"May 12, 2020",
"May 12, 2020",
"May 13, 2020",
"May 13, 2020",
"May 13, 2020",0.17
"May 13, 2020",0.183
"May 13, 2020",
"May 13, 2020",0.191
"May 13, 2020",
"May 13, 2020",
"May 13, 2020",0.19
"May 13, 2020",
"May 14, 2020",
"May 14, 2020",0.17
"May 14, 2020",
"May 14, 2020",
"May 14, 2020",
"May 14, 2020",0.184
"May 14, 2020",0.189
"May 14, 2020",
"May 14, 2020",
"May 15, 2020",
"May 15, 2020",
"May 15, 2020",
"May 15, 2020",
"May 15, 2020",
"May 15, 2020",0.182
"May 15, 2020",0.181
"May 15, 2020",
"May 15, 2020",
"May 16, 2020",
"May 16, 2020",
"May 16, 2020",
"May 16, 2020",0.182
"May 16, 2020",0.186
"May 16, 2020",
"May 16, 2020",
"May 17, 2020",
"May 17, 2020",
"May 17, 2020",
"May 17, 2020",0.181
"May 17, 2020",
"May 17, 2020",0.182
"May 17, 2020",
"May 17, 2020",
"May 18, 2020",
"May 18, 2020",
"May 18, 2020",0.182
"May 18, 2020",0.187
"May 18, 2020",0.181
"May 18, 2020",
"May 18, 2020",
"May 18, 2020",
"May 18, 2020",
"May 19, 2020",
"May 19, 2020",
"May 19, 2020",
"May 19, 2020",
"May 19, 2020",0.184
"May 19, 2020",
"May 19, 2020",0.183
"May 19, 2020",
"May 19, 2020",
"May 20, 2020",
"May 20, 2020",
"May 20, 2020",
"May 20, 2020",
"May 20, 2020",
"May 20, 2020",
"May 20, 2020",0.189
"May 20, 2020",0.191
"May 20, 2020",
"May 20, 2020",
"May 21, 2020",
"May 21, 2020",
"May 21, 2020",
"May 21, 2020",0.175
"May 21, 2020",0.176
"May 21, 2020",
"May 21, 2020",
"May 22, 2020",
"May 22, 2020",
"May 22, 2020",
"May 22, 2020",0.164
"May 22, 2020",
"May 22, 2020",0.168
"May 22, 2020",
"May 22, 2020",
"May 22, 2020",
"May 23, 2020",
"May 23, 2020",0.16
"May 23, 2020",
"May 23, 2020",0.154
"May 23, 2020",0.155
"May 23, 2020",
"May 23, 2020",
"May 23, 2020",
"May 24, 2020",0.16
"May 24, 2020",
"May 24, 2020",
"May 24, 2020",0.162
"May 24, 2020",0.163
"May 24, 2020",0.163
"May 25, 2020",0.163
"May 25, 2020",
"May 25, 2020",
"May 25, 2020",
"May 25, 2020",0.16
"May 25, 2020",0.166
"May 25, 2020",
"May 25, 2020",
"May 25, 2020",
"May 26, 2020",
"May 26, 2020",0.161
"May 26, 2020",
"May 26, 2020",0.163
"May 26, 2020",
"May 26, 2020",
"May 26, 2020",
"May 27, 2020",
"May 27, 2020",0.155
"May 27, 2020",0.156
"May 27, 2020",0.158
"May 27, 2020",
"May 27, 2020",
"May 27, 2020",
"May 28, 2020",
"May 28, 2020",0.17
"May 28, 2020",
"May 28, 2020",0.174
"May 28, 2020",0.17
"May 28, 2020",
"May 28, 2020",
"May 28, 2020",
"May 29, 2020",
"May 29, 2020",0.16
"May 29, 2020",
"May 29, 2020",
"May 29, 2020",0.157
"May 29, 2020",0.159
"May 29, 2020",0.158
"May 29, 2020",
"May 30, 2020",
"May 30, 2020",
"May 30, 2020",
"May 30, 2020",0.157
"May 30, 2020",
"May 30, 2020",0.151
"May 30, 2020",
"May 30, 2020",0.152
"May 30, 2020",
"May 31, 2020",
"May 31, 2020",
"May 31, 2020",0.143
"May 31, 2020",
"May 31, 2020",
"May 31, 2020",0.148
"May 31, 2020",
"May 31, 2020",0.15
"May 31, 2020",
"May 31, 2020",
"Jun 1, 2020",0.145
"Jun 1, 2020",
"Jun 1, 2020",
"Jun 1, 2020",
"Jun 1, 2020",
"Jun 1, 2020",0.148
"Jun 1, 2020",0.151
"Jun 1, 2020",
"Jun 1, 2020",
"Jun 1, 2020",
"Jun 2, 2020",
"Jun 2, 2020",
"Jun 2, 2020",
"Jun 2, 2020",
"Jun 2, 2020",0.153
"Jun 2, 2020",0.155
"Jun 2, 2020",
"Jun 2, 2020",
"Jun 2, 2020",
"Jun 3, 2020",
"Jun 3, 2020",
"Jun 3, 2020",0.16
"Jun 3, 2020",0.16
"Jun 3, 2020",0.164
"Jun 3, 2020",
"Jun 3, 2020",
"Jun 3, 2020",
"Jun 3, 2020",
"Jun 4, 2020",
"Jun 4, 2020",
"Jun 4, 2020",0.152
"Jun 4, 2020",
"Jun 4, 2020",
"Jun 4, 2020",0.156
"Jun 4, 2020",
"Jun 4, 2020",0.155
"Jun 4, 2020",
"Jun 4, 2020",
"Jun 5, 2020",
"Jun 5, 2020",0.164
"Jun 5, 2020",
"Jun 5, 2020",
"Jun 5, 2020",
"Jun 5, 2020",
"Jun 5, 2020",0.159
"Jun 5, 2020",0.159
"Jun 5, 2020",
"Jun 5, 2020",
"Jun 6, 2020",0.144
"Jun 6, 2020",
"Jun 6, 2020",
"Jun 6, 2020",
"Jun 6, 2020",0.153
"Jun 6, 2020",0.157
"Jun 6, 2020",
"Jun 7, 2020",
"Jun 7, 2020",
"Jun 7, 2020",
"Jun 7, 2020",0.146
"Jun 7, 2020",0.147
"Jun 7, 2020",
"Jun 7, 2020",
"Jun 7, 2020",
"Jun 7, 2020",
"Jun 8, 2020",
"Jun 8, 2020",
"Jun 8, 2020",0.15
"Jun 8, 2020",0.144
"Jun 8, 2020",
"Jun 8, 2020",0.15
"Jun 8, 2020",
"Jun 8, 2020",
"Jun 8, 2020",
"Jun 9, 2020",
"Jun 9, 2020",0.154
"Jun 9, 2020",
"Jun 9, 2020",0.146
"Jun 9, 2020",
"Jun 9, 2020",0.149
"Jun 9, 2020",0.149
"Jun 9, 2020",
"Jun 10, 2020",
"Jun 10, 2020",
"Jun 10, 2020",
"Jun 10, 2020",0.148
"Jun 10, 2020",
"Jun 10, 2020",0.147
"Jun 10, 2020",
"Jun 10, 2020",0.147
"Jun 10, 2020",
"Jun 10, 2020",
"Jun 11, 2020",
"Jun 11, 2020",0.14
"Jun 11, 2020",
"Jun 11, 2020",0.141
"Jun 11, 2020",
"Jun 11, 2020",0.143
"Jun 11, 2020",
"Jun 12, 2020",
"Jun 12, 2020",
"Jun 12, 2020",
"Jun 13, 2020",0.135
"Jun 13, 2020",0.137
"Jun 13, 2020",
"Jun 13, 2020",0.14
"Jun 13, 2020",
"Jun 13, 2020",
"Jun 14, 2020",
"Jun 14, 2020",
"Jun 14, 2020",0.133
"Jun 14, 2020",0.137
"Jun 14, 2020",
"Jun 14, 2020",0.142
"Jun 14, 2020",
"Jun 14, 2020",
"Jun 15, 2020",
"Jun 15, 2020",
"Jun 15, 2020",0.136
"Jun 15, 2020",0.142
"Jun 15, 2020",
"Jun 15, 2020",0.142
"Jun 15, 2020",
"Jun 15, 2020",
"Jun 16, 2020",
"Jun 16, 2020",
"Jun 16, 2020",0.137
"Jun 16, 2020",
"Jun 16, 2020",
"Jun 16, 2020",
"Jun 16, 2020",0.138
"Jun 16, 2020",0.142
"Jun 16, 2020",
"Jun 16, 2020",
"Jun 16, 2020",
"Jun 17, 2020",0.139
"Jun 17, 2020",
"Jun 17, 2020",
"Jun 17, 2020",
"Jun 17, 2020",0.138
"Jun 17, 2020",0.14
"Jun 17, 2020",
"Jun 17, 2020",
"Jun 17, 2020",
"Jun 18, 2020",
"Jun 18, 2020",
"Jun 18, 2020",
"Jun 18, 2020",
"Jun 18, 2020",0.136
"Jun 18, 2020",0.14
"Jun 18, 2020",
"Jun 18, 2020",
"Jun 19, 2020",
"Jun 19, 2020",
"Jun 19, 2020",
"Jun 19, 2020",0.139
"Jun 19, 2020",0.137
"Jun 19, 2020",0.14
"Jun 19, 2020",
"Jun 19, 2020",
"Jun 19, 2020",
"Jun 19, 2020",
"Jun 20, 2020",
"Jun 20, 2020",
"Jun 20, 2020",0.139
"Jun 20, 2020",
"Jun 20, 2020",0.143
"Jun 20, 2020",
"Jun 20, 2020",0.145
"Jun 20, 2020",
"Jun 21, 2020",
"Jun 21, 2020",0.139
"Jun 21, 2020",
"Jun 21, 2020",
"Jun 21, 2020",
"Jun 21, 2020",
"Jun 21, 2020",0.143
"Jun 21, 2020",0.145
"Jun 21, 2020",
"Jun 21, 2020",
"Jun 21, 2020",
"Jun 22, 2020",0.138
"Jun 22, 2020",
"Jun 22, 2020",
"Jun 22, 2020",
"Jun 22, 2020",0.145
"Jun 22, 2020",0.147
"Jun 22, 2020",
"Jun 22, 2020",
"Jun 22, 2020",
"Jun 23, 2020",
"Jun 23, 2020",
"Jun 23, 2020",
"Jun 23, 2020",0.146
"Jun 23, 2020",0.148
"Jun 23, 2020",
"Jun 23, 2020",
"Jun 23, 2020",
"Jun 23, 2020",
"Jun 24, 2020",
"Jun 24, 2020",
"Jun 24, 2020",0.142
"Jun 24, 2020",0.139
"Jun 24, 2020",
"Jun 24, 2020",0.14
"Jun 24, 2020",
"Jun 24, 2020",
"Jun 24, 2020",
"Jun 24, 2020",
"Jun 25, 2020",
"Jun 25, 2020",
"Jun 25, 2020",0.135
"Jun 25, 2020",
"Jun 25, 2020",0.134
"Jun 25, 2020",0.135
"Jun 25, 2020",
"Jun 25, 2020",0.136
"Jun 25, 2020",
"Jun 25, 2020",
"Jun 26, 2020",
"Jun 26, 2020",0.134
"Jun 26, 2020",
"Jun 26, 2020",
"Jun 26, 2020",0.135
"Jun 26, 2020",0.136
"Jun 26, 2020",
"Jun 26, 2020",
"Jun 27, 2020",0.131
"Jun 27, 2020",
"Jun 27, 2020",
"Jun 27, 2020",
"Jun 27, 2020",0.134
"Jun 27, 2020",0.137
